File,Last Name,First Name,Street Address 1,Street Address 2,City,State,Zip Code,Phone,Email,License Number,License Status,Company Domain,Company,Certificate Expires,Certificate Registered,Contractor Name,Corporation Name,Entity,Registration Number,Employees,Worker Compensation Status
https://dol.nebraska.gov/conreg/Contractor/Details/2997418,,,"419 ROAD O, LOT 1","MCCOOL JCT., NE 68401",MCCOOL JCT.,NE,68401,4022422212,,,,,MCCOOL HEATING & AIR CONDITIONING,8/1/2019,8/1/2018,MCCOOL HEATING & AIR CONDITIONING,"PETTYGROVE, INC",Corporation,29974-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2874518,,,"302 Grant Ave., P.O",Box 217,YORK,NE,68467,4023624156,,,,,"McCormicks Heating & Air Conditioning, Inc.",7/1/2019,7/1/2018,"McCormicks Heating & Air Conditioning, Inc.",MCCORMICKS INC.,Corporation,28745-18,12,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/8345819,,,PO Box 606,"Waite Park, MN 56387",Waite Park,MN,56387,3202518640,,,,,McDowall Company,4/29/2020,4/29/2019,McDowall Company,McDowall Company,Corporation,83458-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3260919,,,PO BOX 2005,"GRAND ISLAND, NE 68803",GRAND ISLAND,NE,68803,3083823300,,,,,MCELROY SERVICE EXPERTS,4/15/2020,4/15/2019,MCELROY SERVICE EXPERTS,SERVICE EXPERTS HEATING AND AIR CONDITIONING LLC,LLC,32609-19,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2973318,,,306 G STREET,"CENTRAL CITY, NE 68826",CENTRAL CITY,NE,68826,3089463182,,,,,MCILNAY & COMPANY,8/1/2019,8/1/2018,MCILNAY & COMPANY,MCILNAY & COMPANY,S-Corporation,29733-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9384018,,,908 E EVERETT,"O'NEILL, NE 68763",O'NEILL,NE,68763,4023364824,,,,,MCNICHOLS HVAC,7/15/2019,7/15/2018,MCNICHOLS HVAC,,Sole Proprietorship,93840-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/8499118,,,17513 I Street,"Omaha, NE 68135",Omaha,NE,68135,4026991355,,,,,MCR Plumbing,7/15/2019,7/15/2018,MCR Plumbing,,LLC,84991-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3087218,,,501 W P ST,"LINCOLN, NE 68528",LINCOLN,NE,68528,4024345599,,,,,MD REFRIGERATION,8/15/2019,8/15/2018,MD REFRIGERATION,,S-Corporation,30872-18,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4873818,,,P.O,BOX 454,WISNER,NE,68791,4025293866,,,,,MDS HVAC LLC,10/15/2019,10/15/2018,MDS HVAC LLC,,LLC,48738-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4965919,,,2279 Yellow Creek Road,"Freeport, IL 61032",Freeport,IL,61032,8152351956,,,,,Mechanical Incorporated,4/15/2020,4/15/2019,Mechanical Incorporated,Mechanical Incorporated,S-Corporation,49659-19,560,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2005719,,,7222 So,142nd Street,OMAHA,NE,68138,4023390306,,,,,"MECHANICAL SALES, INC",2/15/2020,2/15/2019,"MECHANICAL SALES, INC","MECHANICAL SALES, INC",Corporation,20057-19,34,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3679319,,,115 Fir Street PO Box 63,"Bennet, NE 68317-0063",Bennet,NE,68317-0063,4024057894,,,,,Mechanical Services Heating & Air,4/15/2020,4/15/2019,Mechanical Services Heating & Air,"Mechanical Services Heating & Air Conditioning, LLC",LLC,36793-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2216719,,,PO BOX 22493,"LINCOLN, NE 68542",LINCOLN,NE,68542,4023289537,,,,,"MECHANICAL SPECIALTIES, INC.",2/1/2020,2/1/2019,"MECHANICAL SPECIALTIES, INC.","MECHANICAL SPECIALTIES, INC.",Corporation,22167-19,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3750018,,,625 E 13th St.,"Wichita, KS 67214",Wichita,KS,67214,3162622021,,,,,"Mechanical Systems, Inc.",8/1/2019,8/1/2018,"Mechanical Systems, Inc.",,Corporation,37500-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2216818,,,7835 F STREET,"OMAHA, NE 68127",OMAHA,NE,68127,4023977277,,,,,"MECHANICAL SYSTEMS, INC.",10/15/2019,10/15/2018,"MECHANICAL SYSTEMS, INC.","MECHANICAL SYSTEMS, INC.",Corporation,22168-18,35,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3159418,,,4520 North 48th Street,"LINCOLN, NE 68504",LINCOLN,NE,68504,4024667437,,,,,MECHANICAL WESTERN OF LINCOLN,12/1/2019,12/1/2018,MECHANICAL WESTERN OF LINCOLN,FALCON HEATING & AIR CONDITIONING INC.,S-Corporation,31594-18,13,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2732319,,,2521 West  L Street #5,"LINCOLN, NE 68522",LINCOLN,NE,68522,4024662616,,,,,"MEININGER FIRE PROTECTION, INC.",5/1/2020,5/1/2019,"MEININGER FIRE PROTECTION, INC.","MEININGER FIRE PROTECTION, INC",S-Corporation,27323-19,15,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2884418,,,"707 S CENTER, PO BOX 249","TILDEN, NE 68781",TILDEN,NE,68781,4023687705,,,,,MERIT MECHANICAL INC,7/1/2019,7/1/2018,MERIT MECHANICAL INC,,Corporation,28844-18,25,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3053918,,,202 LARAMIE AVE,"ALLIANCE, NE 69301",ALLIANCE,NE,69301,3087628308,,,,,MERRITT INC,8/15/2019,8/15/2018,MERRITT INC,MERRITT INC,Corporation,30539-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/8585418,,,22440 NORMAN DRIVE,"UNDERWOOD, IA 51576",UNDERWOOD,IA,51576,4029601016,,,,,"METRO PLUMBING, INC.",10/18/2019,10/18/2018,"METRO PLUMBING, INC.",,S-Corporation,85854-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/5249118,,,"1827 Walden Office Square, Suite 304","Schaumburg, IL 60173",Schaumburg,IL,60173,8663394512,,,,,Metro Tech Service LLC,10/4/2019,10/4/2018,Metro Tech Service LLC,,LLC,52491-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3507918,,,7450 FLYING CLOUD DR.,"EDEN PRAIRIE, MN 55344",EDEN PRAIRIE,MN,55344,9529417010,,,,,METROPOLITAN MECHANICAL CONTRACTORS,7/15/2019,7/15/2018,METROPOLITAN MECHANICAL CONTRACTORS,,S-Corporation,35079-18,500,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5079918,,,PO Box 594,"Arlington, NE 68002",Arlington,NE,68002,4028812909,,,,,Michael Ristow,11/1/2019,11/1/2018,Michael Ristow,,Sole Proprietorship,50799-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4422718,,,714 N CENTRAL,"SUPERIOR, NE 68978",SUPERIOR,NE,68978,4028793455,,,,,MICK'S HEATING & AIR CONDITIONING,8/1/2019,8/1/2018,MICK'S HEATING & AIR CONDITIONING,,Sole Proprietorship,44227-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2098218,,,8988 J Street,"Omaha, NE 68127",Omaha,NE,68127,4028951212,,,,,"Micro Plumbing, Inc.",7/15/2019,7/15/2018,"Micro Plumbing, Inc.","Micro Plumbing, Inc.",Corporation,20982-18,11,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3036818,,,P.O,BOX 736,NORTH PLATTE,NE,69103,3085321841,,,,,"MID NEBRASKA ICE, INC.",8/15/2019,8/15/2018,"MID NEBRASKA ICE, INC.","MID NEBRASKA ICE, INC.",S-Corporation,30368-18,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3042518,,,1209 AVE,A #5,KEARNEY,NE,68848,3082335058,,,,,MID PLAINS HEATING & AIR INC,8/1/2019,8/1/2018,MID PLAINS HEATING & AIR INC,,S-Corporation,30425-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5093818,,,9431 taylor st,"omaha, NE 68134",omaha,NE,68134,4027698234,,,,,Midlands Maintenance,11/15/2019,11/15/2018,Midlands Maintenance,,LLC,50938-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2241518,,,8425 WIRT STREET,"OMAHA, NE 68134",OMAHA,NE,68134,4025714258,,,,,"Midlands Mechanical, Inc.",11/1/2019,11/1/2018,"Midlands Mechanical, Inc.","MIDLANDS MECHANICAL, INC.",Corporation,22415-18,112,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3112518,,,239 West 1st Street,"Minden, NE 68959",Minden,NE,68959,3083801605,,,,,MID-STATES AUTOMATION & CONTROL INC,9/15/2019,9/15/2018,MID-STATES AUTOMATION & CONTROL INC,,S-Corporation,31125-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3336518,,,3432 N ST,"LINCOLN, NE 68510",LINCOLN,NE,68510,4024757100,,,,,MIDTOWN PLUMBING,9/1/2019,9/1/2018,MIDTOWN PLUMBING,"Midtown Plumbing, Inc.",Corporation,33365-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/8208218,,,709 4th St E,"Horace, ND 58047",Horace,ND,58047,7018157018,,,,,Midwest Ironworks LLC,9/26/2019,9/26/2018,Midwest Ironworks LLC,,LLC,82082-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2802418,,,401 W NORTHWESTERN AVE.,"NORFOLK, NE 68701",NORFOLK,NE,68701,4023713915,,,,,"MIDWEST PLUMBING, HEATING & AIR CONDITIONING, INC.",6/15/2019,6/15/2018,"MIDWEST PLUMBING, HEATING & AIR CONDITIONING, INC.","MIDWEST PLUMBING, HEATING & AIR CONDITIONING, INC.",Corporation,28024-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9786019,,,1604 windsor place,"grand island, NE 68801",grand island,NE,68801,3083844848,,,,,Midwest Refrigeration & Restaurant Services,3/15/2020,3/15/2019,Midwest Refrigeration & Restaurant Services,,Sole Proprietorship,97860-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4342919,,,4105 N Lewis Ave,"Sioux Falls, SD 57104",Sioux Falls,SD,57104,6053393963,,,,,"MIDWESTERN MECHANICAL RAPID, INC.",5/1/2020,5/1/2019,"MIDWESTERN MECHANICAL RAPID, INC.","MIDWESTERN MECHANICAL RAPID, INC.",S-Corporation,43429-19,46,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3673819,,,4105 N Lewis Avenue,"Sioux Falls, SD 57104",Sioux Falls,SD,57104,6053393963,,,,,"Midwestern Mechanical Tri-State, Inc.",4/15/2020,4/15/2019,"Midwestern Mechanical Tri-State, Inc.","Midwestern Mechanical Tri-State, Inc.",S-Corporation,36738-19,33,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3677119,,,4105 N,Lewis Avenue,Sioux Falls,SD,57104,6053393963,,,,,"MIDWESTERN MECHANICAL, INC.",5/15/2020,5/15/2019,"MIDWESTERN MECHANICAL, INC.","MIDWESTERN MECHANICAL, INC.",S-Corporation,36771-19,130,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9302818,,,1655 D ST,"GERING, NE 69341",GERING,NE,69341,3084365519,,,,,MIKE ZITTERKOPF BACKFLOW INSPECTION,12/15/2019,12/15/2018,MIKE ZITTERKOPF BACKFLOW INSPECTION,,Sole Proprietorship,93028-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2418519,,,309 1ST,"MILFORD, NE 68405",MILFORD,NE,68405,4027612433,,,,,MILFORD A/C & APPLIANCE INC.,6/1/2020,6/1/2019,MILFORD A/C & APPLIANCE INC.,MILFORD A/C & APPLIANCE INC.,Corporation,24185-19,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2961918,,,513 FIRST,"MILFORD, NE 68405",MILFORD,NE,68405,4027613886,,,,,MILFORD PLUMBING INC.,8/1/2019,8/1/2018,MILFORD PLUMBING INC.,Milford Plumbing Inc,S-Corporation,29619-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3558518,,,6640 S 245 Street,"Omaha, NE 68022",,,,,,,,,MILLARD HEATING & COOLING,9/15/2019,9/15/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/2320219,,,13235 CHANDLER ROAD,"OMAHA, NE 68138",OMAHA,NE,68138,4028941199,,,,,"MILLARD SPRINKLER, INC.",2/1/2020,2/1/2019,"MILLARD SPRINKLER, INC.","MILLARD SPRINKLER, INC.",Corporation,23202-19,45,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3850319,,,4903 Parklane Dr.,"Kearney, NE 68847",Kearney,NE,68847,3086273304,,,,,Miller Plumbing,1/15/2020,1/15/2019,Miller Plumbing,,Sole Proprietorship,38503-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2489518,,,POB 405,"Missouri Valley, IA 51555",Missouri Valley,IA,51555,4024997262,,,,,Missouri Valley Sheet Metal Inc.,12/12/2019,12/12/2018,Missouri Valley Sheet Metal Inc.,Missouri Valley Sheet Metal Inc.,S-Corporation,24895-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9465419,,,2530 Ramona Dr,"Gering, NE 69341",Gering,NE,69341,3084365645,,,,,Mitchell Refrigeration,3/15/2020,3/15/2019,Mitchell Refrigeration,,Sole Proprietorship,94654-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2312819,,,6222 S,23RD STREET,OMAHA,NE,68107,4027315070,,,,,"MIXAN HEATING & AIR CONDITIONING, Inc.",2/1/2020,2/1/2019,"MIXAN HEATING & AIR CONDITIONING, Inc.","MIXAN HEATING & AIR CONDITIONING, Inc.",Corporation,23128-19,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2267618,,,13800 WYANDOTTE ST,"KANSAS CITY, MO 64145",KANSAS CITY,MO,64145,8169415300,,,,,"MMC CONTRACTORS NATIONAL, INC.",12/1/2019,12/1/2018,"MMC CONTRACTORS NATIONAL, INC.","MMC CONTRACTORS NATIONAL, INC.",S-Corporation,22676-18,400,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2522718,,,9751 SOUTH 142nd STREET,"OMAHA, NE 68138",OMAHA,NE,68138,4028610681,,,,,"MMC MECHANICAL CONTRACTORS, INC.",11/1/2019,11/1/2018,"MMC MECHANICAL CONTRACTORS, INC.","MMC MECHANICAL CONTRACTORS, INC.",Corporation,25227-18,250,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3005118,,,PO BOX 421,"VALENTINE, NE 69201",VALENTINE,NE,69201,4023765656,,,,,MONROE HVAC INC,8/1/2019,8/1/2018,MONROE HVAC INC,MONROE HVAC INC,S-Corporation,30051-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3617219,,,10501 Chandler Circle Ste 200,"La Vista, NE 68128",La Vista,NE,68128,4028444151,,,,,"Moore Services, Inc.",1/1/2020,1/1/2019,"Moore Services, Inc.","Moore Services, Inc.",Corporation,36172-19,11,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4585118,,,3225 46th St,"Sioux, IA 51108",,,,,,,,,moos plumbing,6/15/2019,6/15/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/4266419,,,62424 729 Rd,"Tecumseh, NE 68450",Tecumseh,NE,68450,4023353005,,,,,"Moran Plumbing & Heating, LLC",1/1/2020,1/1/2019,"Moran Plumbing & Heating, LLC","Moran Plumbing and Heating, LLC",LLC,42664-19,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3079918,,,2145 ASHWOOD AVENUE,"PAPILLION, NE 68133",PAPILLION,NE,68133,4029338525,,,,,MOREHEAD PLUMBING INC,8/15/2019,8/15/2018,MOREHEAD PLUMBING INC,,Corporation,30799-18,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3563718,,,PO BOX 1842,"NORTH PLATTE, NE 69103",NORTH PLATTE,NE,69103,3085347040,,,,,MORLAND ENTERPRISES,10/1/2019,10/1/2018,MORLAND ENTERPRISES,"MORLAND ENTERPRISES, LLC",Partnership,35637-18,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4256918,,,P O Box 4547,"Sioux city, IA 51104",Sioux city,IA,51104,7122741738,,,,,Morningside Plumbing Inc,12/15/2019,12/15/2018,Morningside Plumbing Inc,Corbin Inc,S-Corporation,42569-18,16,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/1629618,,,720 Alda ST,"Elba, NE 68835",,,,,,,,,"Morris Plumbing, Inc.",5/30/2019,5/30/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/6104519,,,Po box 853,"Apache, OK 73006",Apache,OK,73006,5804958188,,,,,Mountry Zahndkile,3/31/2020,3/31/2019,Mountry Zahndkile,,Sole Proprietorship,61045-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3907919,,,14503 Grover St Suite107,"Omaha, NE 68144",Omaha,NE,68144,4028962441,,,,,Mr. Rooter Plumbing,4/15/2020,4/15/2019,Mr. Rooter Plumbing,Gavrooden Inc,S-Corporation,39079-19,8,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3531718,,,PO Box 334,"Sioux City, IA 51102",Sioux City,IA,51102,7122520328,,,,,Mullen Company,8/1/2019,8/1/2018,Mullen Company,R H Mullen Corp.,S-Corporation,35317-18,11,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2657319,,,628 COUNTY ROAD 17,"CERESCO, NE 68017",CERESCO,NE,68017,4025258719,,,,,MUMM'S HEATING & COOLING,1/1/2020,1/1/2019,MUMM'S HEATING & COOLING,MUMM HEATING & COOLING & PLUMBING INC.,Corporation,26573-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3017018,,,318 E CAPITAL AVE,"GRAND ISLAND, NE 68801",GRAND ISLAND,NE,68801,3083828153,,,,,MYERS HEATING & AIR CONDITIONING INC.,8/1/2019,8/1/2018,MYERS HEATING & AIR CONDITIONING INC.,MYERS HEATING & AIR CONDITIONING INC.,S-Corporation,30170-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4732519,,,3206 S,108th,Omaha,NE,68144,4025155050,,,,,Nanfito Heating & Cooling LLC,3/15/2020,3/15/2019,Nanfito Heating & Cooling LLC,,LLC,47325-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/9376618,,,605 EMERSON,"WYNOT, NE 68792",WYNOT,NE,68792,4023572540,,,,,NATHAN'S HEATING AND COOLING,7/1/2019,7/1/2018,NATHAN'S HEATING AND COOLING,,Sole Proprietorship,93766-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3484418,,,7020 S,Tucson Way,,,,,,,,,National Fire Suppression,6/1/2019,6/1/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/4205018,,,"3740 S 6th St, Suite C","Lincoln, NE 68502",Lincoln,NE,68502,4024363492,,,,,National Furnace and Air Conditioning,9/1/2019,9/1/2018,National Furnace and Air Conditioning,"NFAC, LLC",LLC,42050-18,10,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2931918,,,118 APOLLO AVENUE,"ALDA, NE 68810",ALDA,NE,68810,3083812033,,,,,NEBRASKA FIRE SPRINKLER CORP,8/1/2019,8/1/2018,NEBRASKA FIRE SPRINKLER CORP,NEBRASKA FIRE SPRINKLER CORPORATION,Corporation,29319-18,15,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3006118,,,1197 L ROAD,"CENTRAL CITY, NE 68826",CENTRAL CITY,NE,68826,3089463771,,,,,NEBRASKA HEATING & AIR INC,8/1/2019,8/1/2018,NEBRASKA HEATING & AIR INC,,Corporation,30061-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2172818,,,6262 LINDBERGH DRIVE,"OMAHA, NE 68110",OMAHA,NE,68110,4024550117,,,,,NEBRASKA PLUMBING,10/1/2019,10/1/2018,NEBRASKA PLUMBING,M N P SERVICE INC,Corporation,21728-18,22,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5053118,,,1107 E Meadow Ridge Rd,"Norfolk, NE 68701",Norfolk,NE,68701,4026493747,,,,,"Nebraska Service Plus, LLC",9/1/2019,9/1/2018,"Nebraska Service Plus, LLC",,LLC,50531-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3029218,,,407 E NORFOLK AVE,"NORFOLK, NE 68701",NORFOLK,NE,68701,4023715724,,,,,NEDROWS INC,8/1/2019,8/1/2018,NEDROWS INC,,Corporation,30292-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3060918,,,"916 LAKE AVE., PO BOX 342","GOTHENBURG, NE 69138",GOTHENBURG,NE,69138,3085373090,,,,,"NELSON'S APPLIANCE & REPAIR, INC.",8/15/2019,8/15/2018,"NELSON'S APPLIANCE & REPAIR, INC.","NELSONS APPLIANCE & REPAIR, INC",S-Corporation,30609-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9464219,,,970 GARDEN ST.,"BENNET, NE 68317",BENNET,NE,68317,4028752700,,,,,NEMAHA VALLEY FURNACE & A/C,3/15/2020,3/15/2019,NEMAHA VALLEY FURNACE & A/C,,Sole Proprietorship,94642-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/9150219,,,PO BOX 250,"WALTON, NE 68641",WALTON,NE,68641,4024762845,,,,,NEPTUNE SPRINKLER,3/15/2020,3/15/2019,NEPTUNE SPRINKLER,,Sole Proprietorship,91502-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4667218,,,12029 Mesa View Road,"Larkspur, CO 80118",Larkspur,CO,80118,3036634283,,,,,Newcomer's Plumbing and Heating Inc.,11/15/2019,11/15/2018,Newcomer's Plumbing and Heating Inc.,Newcomer's Plumbing and Heating Inc.,S-Corporation,46672-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3084118,,,1606 ROBERTA AVE,"GRAND ISLAND, NE 68803",GRAND ISLAND,NE,68803,3083828542,,,,,NIETFELDT PLUMBING CO INC,8/15/2019,8/15/2018,NIETFELDT PLUMBING CO INC,,S-Corporation,30841-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4720119,,,500 Blue Heron Dr,"Lincoln, NE 68522",Lincoln,NE,68522,4024770666,,,,,"Nifco Mechanical Systems, LLC",3/1/2020,3/1/2019,"Nifco Mechanical Systems, LLC","Nifco Mechanical Systems, LLC",LLC,47201-19,49,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3204019,,,6921 W,Remington Dr,Lincoln,NE,68532,4024994700,,,,,NIR,1/15/2020,1/15/2019,NIR,Nebraska Industrial Refrigeration Inc,S-Corporation,32040-19,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/8015618,,,1166 N 6th Ave,"Seward, NE 68434",Seward,NE,68434,4026375731,,,,,Nissen Plumbing,8/1/2019,8/1/2018,Nissen Plumbing,,Sole Proprietorship,80156-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2973718,,,511 S 6TH ST,"BEATRICE, NE 68310",BEATRICE,NE,68310,4022235348,,,,,"NOAKES REFRIGERATION, HEATING & AIR CONDITIONING SERVICES, INC.",8/1/2019,8/1/2018,"NOAKES REFRIGERATION, HEATING & AIR CONDITIONING SERVICES, INC.",,Corporation,29737-18,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2967918,,,"1104 MONROE AVENUE, BOX 1542","NORFOLK, NE 68702",NORFOLK,NE,68702,4023791679,,,,,NORFOLK AIR INC.,8/1/2019,8/1/2018,NORFOLK AIR INC.,NORFOLK AIR INC.,Corporation,29679-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2513918,,,P.O,BOX 1088,KEARNEY,NE,68848,3082367738,,,,,"NORM'S PLUMBING, HEATING & A/C, INC",12/1/2019,12/1/2018,"NORM'S PLUMBING, HEATING & A/C, INC","NORM'S PLUMBING, HEATING & A/C, INC",Corporation,25139-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3174118,,,607 CHURCH ST,"SANDPOINT, ID 83864",SANDPOINT,ID,83864,3085344103,,,,,NORTHERN MANAGEMENT SERVICES INC,12/15/2019,12/15/2018,NORTHERN MANAGEMENT SERVICES INC,"NORTHERN MANAGEMENT SERVICES, INC",Corporation,31741-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2514018,,,15121 LAKE STREET,"OMAHA, NE 68116",OMAHA,NE,68116,4029634198,,,,,NORTHERN PLUMBING CONTRACTORS,9/15/2019,9/15/2018,NORTHERN PLUMBING CONTRACTORS,"NORTHERN CONTRACTORS, INC.",S-Corporation,25140-18,4,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3005018,,,1508 W N FRONT ST,"GRAND ISLAND, NE 68801",GRAND ISLAND,NE,68801,3083804242,,,,,NORTHSIDE SHEET METAL,8/1/2019,8/1/2018,NORTHSIDE SHEET METAL,,Sole Proprietorship,30050-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4240118,,,PO Box 87,"Chadron, NE 69337",Chadron,NE,69337,3084301962,,,,,"NORTHWESTERN HEATING & COOLING, CORP.",11/1/2019,11/1/2018,"NORTHWESTERN HEATING & COOLING, CORP.","NORTHWESTERN HEATING & COOLING, CORP.",S-Corporation,42401-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3336918,,,1603 Coventry LN.,"Grand Island, NE 68801",Grand Island,NE,68801,3083903244,,,,,"NORVELL PLUMBING, LLC",9/1/2019,9/1/2018,"NORVELL PLUMBING, LLC",,LLC,33369-18,2,Certificate on File
